"ScenarioId","LrsegId","AgencyId","LoadSourceId","SectorId","Amount","UnitId","NLoadEos","PLoadEos","SLoadEos","NLoadEor","PLoadEor","SLoadEor","NLoadEot","PLoadEot","SLoadEot"
1262,1976,9,61,4,,,0,0,0,0,0,0,0,0,0
1262,1975,10,61,4,,,0,0,0,0,0,0,0,0,0
1262,1974,10,61,4,,,0,0,0,0,0,0,0,0,0
1262,1971,9,61,4,,,0,0,0,0,0,0,0,0,0
1262,1976,6,61,4,,,0,0,0,0,0,0,0,0,0
1262,1974,9,61,4,,,111.13341113631243,57.5522817340958,0,94.06484522254623,44.1543674299663,0,95.58793937557948,37.58719186875256,0
1262,1973,9,61,4,,,0,0,0,0,0,0,0,0,0
1262,1972,9,61,4,,,0,0,0,0,0,0,0,0,0
1262,1971,10,61,4,,,0,0,0,0,0,0,0,0,0
1262,1975,9,61,4,,,0,0,0,0,0,0,0,0,0
1262,1977,9,61,4,,,0,0,0,0,0,0,0,0,0
1262,1970,9,61,4,,,0,0,0,0,0,0,0,0,0
1262,1977,6,61,4,,,0,0,0,0,0,0,0,0,0
1262,1976,9,5,1,76.06427764892578,1,376.4293870021073,2.9970442932821673,2378.4079430196225,317.379826148773,2.180889452346772,1043.569649351471,335.0198032181244,1.8565209980624422,1140.73016305636
1262,1971,10,5,1,0,1,0,0,0,0,0,0,0,0,0
1262,1972,9,5,1,280.84033203125,1,1647.9106899682167,11.09309186747173,7507.713466039673,1464.7318186107955,8.593485530716645,3434.46529755163,1293.264192289384,7.315357647841225,3754.2277713061185
1262,1970,9,5,1,15.694818496704102,1,77.92936856854273,0.6166666348419895,629.4610076457449,74.0287141090748,0.569819907742653,416.31036552813913,78.3197914988731,0.4850693476003067,455.07052782350786
1262,1973,9,5,1,6.536242961883545,1,31.863925928594405,0.25846790948896636,139.3458226652931,30.379815784526045,0.24642937891842914,132.85558196442807,30.241343770286107,0.20977739885405472,145.22496871331225
1262,1976,6,5,1,0,1,0,0,0,0,0,0,0,0,0
1262,1977,9,5,1,21.204492568969727,1,109.98688676624495,0.8281210068084071,728.0546386994174,101.76161642150373,0.6562326050437001,355.2281999445269,107.69054780295914,0.5586296955885912,388.3013679985443
1262,1974,9,5,1,337.290771484375,1,1467.0949939824663,13.280030596482469,11804.739414634345,1235.3288869509945,10.135655561787864,5846.319553240967,1255.3312821108088,8.628157359988709,6390.635317338585
