"ScenarioId","LrsegId","AgencyId","LoadSourceId","SectorId","Amount","UnitId","NLoadEos","PLoadEos","SLoadEos","NLoadEor","PLoadEor","SLoadEor","NLoadEot","PLoadEot","SLoadEot"
1507,1976,9,61,4,,,0,0,0,0,0,0,0,0,0
1507,1975,10,61,4,,,0,0,0,0,0,0,0,0,0
1507,1974,10,61,4,,,0,0,0,0,0,0,0,0,0
1507,1971,9,61,4,,,0,0,0,0,0,0,0,0,0
1507,1976,6,61,4,,,0,0,0,0,0,0,0,0,0
1507,1974,9,61,4,,,111.13341113631243,57.5522817340958,0,94.06484522254623,44.1543674299663,0,95.58793937557948,37.58719186875256,0
1507,1973,9,61,4,,,0,0,0,0,0,0,0,0,0
1507,1972,9,61,4,,,0,0,0,0,0,0,0,0,0
1507,1971,10,61,4,,,0,0,0,0,0,0,0,0,0
1507,1975,9,61,4,,,0,0,0,0,0,0,0,0,0
1507,1977,9,61,4,,,0,0,0,0,0,0,0,0,0
1507,1970,9,61,4,,,0,0,0,0,0,0,0,0,0
1507,1977,6,61,4,,,0,0,0,0,0,0,0,0,0
1507,1976,9,5,1,76.06427764892578,1,354.1178496693379,2.8830598242776952,2264.308456238871,298.5682453203438,2.097945224014743,993.5064288007527,315.16267435194374,1.7859132460735472,1086.0058561761841
1507,1971,10,5,1,0,1,0,0,0,0,0,0,0,0,0
1507,1972,9,5,1,280.84033203125,1,1510.6736127743814,10.635920472589916,7116.458674144604,1342.7497749948075,8.239328564028707,3255.4825738045515,1185.561876338837,7.013875220770588,3558.5810391774494
1507,1970,9,5,1,15.694818496704102,1,75.51048101956538,0.6056948485072543,615.3738853208303,71.73090086979843,0.5596816224458769,406.9934817607726,75.88878542279411,0.4764389516315615,444.8862048645851
1507,1973,9,5,1,6.536242961883545,1,29.29056511224664,0.24760129414596133,131.9294341941751,27.92631310808384,0.23606889248428437,125.78462291048243,27.79902422477398,0.200957850208692,137.49567505324373
1507,1976,6,5,1,0,1,0,0,0,0,0,0,0,0,0
